evaluation_mode,train_size,validation_unbalance_rate,use_scale_free_distribution,validation_sample_only_edges_with_heterogeneous_node_types,markedness,diagnostic_odds_ratio,informedness,false_discovery_rate,specificity,positive_likelyhood_ratio,fowlkes_mallows_index,fall_out,miss_rate,balanced_accuracy,prevalence_threshold,precision,negative_predictive_value,negative_likelyhood_ratio,threat_score,matthews_correlation_coefficient,accuracy,prevalence,false_omission_rate,f1_score,recall,auroc,auprc,time_required_for_training,time_required_for_evaluation,task_name,model_name,library_name,graph_name,nodes_number,edges_number,evaluation_schema,holdout_number,holdouts_kwargs,use_subgraph_as_support,number_of_threads,python_version,platform,number_of_holdouts,number_of_slurm_nodes,time_required_to_compute_constant_node_features,time_required_to_compute_constant_node_type_features,time_required_to_compute_constant_edge_features,time_required_for_setting_up_holdout,time_required_to_compute_node_features,time_required_to_compute_node_type_features,time_required_to_compute_edge_features,features_names,"('model_parameters', 'training_sample_only_edges_with_heterogeneous_node_types')","('model_parameters', 'edge_embedding_method')","('model_parameters', 'training_unbalance_rate')","('model_parameters', 'prediction_batch_size')","('model_parameters', 'use_edge_metrics')","('model_parameters', 'use_scale_free_distribution')","('model_parameters', 'random_state')","('model_parameters', 'n_estimators')","('model_parameters', 'criterion')","('model_parameters', 'max_depth')","('model_parameters', 'min_samples_split')","('model_parameters', 'min_samples_leaf')","('model_parameters', 'min_weight_fraction_leaf')","('model_parameters', 'max_features')","('model_parameters', 'max_leaf_nodes')","('model_parameters', 'min_impurity_decrease')","('model_parameters', 'bootstrap')","('model_parameters', 'oob_score')","('model_parameters', 'n_jobs')","('model_parameters', 'verbose')","('model_parameters', 'warm_start')","('model_parameters', 'ccp_alpha')","('model_parameters', 'max_samples')","('features_parameters', 'random_state')","('features_parameters', 'embedding_size')","('features_parameters', 'epochs')","('features_parameters', 'clipping_value')","('features_parameters', 'number_of_negative_samples')","('features_parameters', 'walk_length')","('features_parameters', 'iterations')","('features_parameters', 'window_size')","('features_parameters', 'return_weight')","('features_parameters', 'explore_weight')","('features_parameters', 'max_neighbours')","('features_parameters', 'learning_rate')","('features_parameters', 'learning_rate_decay')","('features_parameters', 'central_nodes_embedding_path')","('features_parameters', 'contextual_nodes_embedding_path')","('features_parameters', 'normalize_by_degree')","('features_parameters', 'stochastic_downsample_by_degree')","('features_parameters', 'normalize_learning_rate_by_degree')","('features_parameters', 'use_scale_free_distribution')","('features_parameters', 'dtype')"
train,0.7999985777170937,1.0,True,False,0.8206262512663134,106.36124801223202,0.8193830836926086,0.10565697099855831,0.8902306769189742,8.464590840992834,0.9115815804841122,0.10976932308102583,0.07084759322636558,0.9096915418463043,0.2557939249333347,0.8943430290014417,0.9262832222648717,0.07958341030390474,0.837248234789957,0.8200044318914974,0.9096915418463043,0.5,0.07371677773512832,0.9114154733540133,0.9291524067736344,0.9624512887813212,0.9604588491079824,48.405253887176514,2.743027925491333,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,0,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,63.43236422538757,63.21637415885925,6.9141387939453125e-06,4.76837158203125e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,42,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.7999985777170937,1.0,True,False,0.7173102276922108,37.870847123658656,0.7143898449722657,0.11846028219297744,0.8890982790499218,7.441647964091055,0.8529521054148931,0.11090172095007822,0.17470843407765613,0.8571949224861328,0.26824477506033323,0.8815397178070226,0.8357705098851881,0.19650069986002802,0.7429024101398713,0.715848547081056,0.8571949224861328,0.5,0.16422949011481192,0.8524888207369591,0.8252915659223439,0.9287011685287867,0.9174155649959397,48.405253887176514,2.743027925491333,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,0,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,63.43236422538757,63.21637415885925,6.9141387939453125e-06,4.76837158203125e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,42,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.7999985777170937,1.0,True,False,0.8368111377548044,128.85476363119295,0.8362727232321436,0.09220752762281259,0.9054535757144762,9.845101541933053,0.9192337109033204,0.09454642428552384,0.06918085248233252,0.9181363616160718,0.24168071659254184,0.9077924723771874,0.929018665377617,0.0764046377836028,0.8504154112286914,0.8365418871767264,0.9181363616160718,0.5,0.07098133462238294,0.9191616175137759,0.9308191475176675,0.9645657667455562,0.9614136212771967,47.97396373748779,2.6564223766326904,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,1,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,64.11934924125671,63.881906270980835,5.245208740234375e-06,2.384185791015625e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,84,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.7999985777170937,1.0,True,False,0.7284051030836909,42.436776658242174,0.7236701749395533,0.10643358536538206,0.9021476319158015,8.395530523255818,0.8567875777059607,0.0978523680841985,0.17847745697624806,0.8618350874697767,0.25657445164821374,0.893566414634618,0.8348386884490729,0.19783619738294184,0.7482996502137582,0.7260337790870602,0.8618350874697767,0.5,0.16516131155092706,0.8560313446522355,0.8215225430237519,0.9305809566002288,0.9179875443708028,47.97396373748779,2.6564223766326904,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,1,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,64.11934924125671,63.881906270980835,5.245208740234375e-06,2.384185791015625e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,84,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.7999985777170937,1.0,True,False,0.8180834691167989,105.10376187253317,0.8160540468465265,0.11133126725262066,0.8831236943864171,7.9822026163675055,0.9105306332366261,0.11687630561358286,0.06706964753989064,0.9080270234232632,0.26141882592451826,0.8886687327473793,0.9294147363694196,0.07594592690267445,0.8353032003374641,0.817068127900611,0.9080270234232632,0.5,0.0705852636305804,0.910261803263759,0.9329303524601094,0.9616462374697085,0.9602391392658945,47.92842078208923,2.7134039402008057,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,2,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,63.552929639816284,63.32029700279236,1.5020370483398438e-05,8.821487426757812e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,126,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.7999985777170937,1.0,True,False,0.6988880248179337,32.657203142382485,0.6955091736595078,0.1262586697747291,0.8825202673872848,6.920248184019368,0.8428178975464867,0.11747973261271516,0.18701109372777702,0.8477545868297539,0.27543380094702585,0.8737413302252709,0.8251466945926628,0.21190572119258666,0.7275200458190149,0.6971965523592659,0.8477545868297539,0.5,0.17485330540733723,0.8422710319104849,0.812988906272223,0.9200185086370353,0.9090180742055048,47.92842078208923,2.7134039402008057,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,2,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,63.552929639816284,63.32029700279236,1.5020370483398438e-05,8.821487426757812e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,126,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.7999985777170937,1.0,True,False,0.8298296391449065,119.33888069045372,0.82873461042713,0.10015740061673595,0.8962042757455887,8.98428467434591,0.9160406761512195,0.1037957242544113,0.06746966531845855,0.914367305213565,0.25016388018949726,0.899842599383264,0.9299870397616423,0.07528380207997534,0.8448395968479079,0.8292819440441472,0.914367305213565,0.5,0.0700129602383577,0.9158949084694414,0.9325303346815415,0.9635203763030386,0.9610607570894081,47.96328806877136,2.7721469402313232,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,3,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,63.086848735809326,62.85271763801575,1.4066696166992188e-05,9.298324584960938e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,168,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.7999985777170937,1.0,True,False,0.7265069531891672,41.38250795479955,0.7226034703456121,0.11011990407673866,0.897951927179633,8.081010452961669,0.8566451974626409,0.10204807282036699,0.17534845683402078,0.8613017351728061,0.2602328898468045,0.8898800959232613,0.8366268572659058,0.19527599588184053,0.7482899916112796,0.7245525830501948,0.8613017351728062,0.5,0.16337314273409417,0.8560250246832698,0.8246515431659792,0.9313807027935149,0.9188612626481003,47.96328806877136,2.7721469402313232,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,3,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,63.086848735809326,62.85271763801575,1.4066696166992188e-05,9.298324584960938e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,168,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.7999985777170937,1.0,True,False,0.8178506033505171,103.23167003762846,0.8164096182052536,0.10823941919687419,0.8872172096537624,8.238778325123153,0.910284110554355,0.11278279034623762,0.07080759144850879,0.9082048091026268,0.258376086638468,0.8917605808031258,0.9260900225473913,0.07980863161586049,0.8350168753619716,0.8171297931359081,0.9082048091026268,0.5,0.07390997745260873,0.9100917670822595,0.9291924085514912,0.9605048850554521,0.958601842862994,47.00834631919861,2.6913161277770996,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,4,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,62.817606687545776,62.592631816864014,1.5020370483398438e-05,8.344650268554688e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,210,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.7999985777170937,1.0,True,False,0.70652139054958,34.97339920331813,0.70235386147063,0.11960791865660148,0.8895782961171953,7.360650458863308,0.8459084889316147,0.1104217038828047,0.18722443464656524,0.851176930735315,0.2693202342809862,0.8803920813433985,0.8261293092061814,0.21046425645022687,0.731952160617365,0.7044345440593445,0.8511769307353151,0.5,0.1738706907938185,0.8452336932406449,0.8127755653534348,0.92496329387971,0.9116140913110032,47.00834631919861,2.6913161277770996,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,4,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,62.817606687545776,62.592631816864014,1.5020370483398438e-05,8.344650268554688e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,210,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.7999985777170937,1.0,True,False,0.807071443465224,93.36670576875025,0.8042579670207566,0.12029008620327852,0.8726076714520645,7.313237038587676,0.9053076831682276,0.12739232854793547,0.06834970443130806,0.9021289835103783,0.2699565565541587,0.8797099137967215,0.9273615296685025,0.07832810398924249,0.8263762950814502,0.805663477117989,0.9021289835103783,0.5,0.07263847033149745,0.9049354147958831,0.9316502955686919,0.9572382898880132,0.951985027479563,48.72511434555054,2.707699775695801,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,5,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,62.954702615737915,62.72100305557251,9.298324584960938e-06,5.4836273193359375e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,252,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.7999985777170937,1.0,True,False,0.6926200999570504,30.731490870907063,0.6907445598065709,0.13566887342697997,0.8713909827904992,6.37088747580868,0.8415419183165714,0.1286090172095008,0.1806464229839283,0.8453722799032855,0.2837634765064692,0.86433112657302,0.8282889733840304,0.20730811604847593,0.7259853186730096,0.6916816941758803,0.8453722799032855,0.5,0.17171102661596957,0.8412415920561472,0.8193535770160717,0.9173653891296688,0.9000587451997466,48.72511434555054,2.707699775695801,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,5,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,62.954702615737915,62.72100305557251,9.298324584960938e-06,5.4836273193359375e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,252,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.7999985777170937,1.0,True,False,0.8254310113384569,114.17761441243333,0.8238543935286013,0.10532188073570303,0.8900751144495311,8.494703218502348,0.9140196328386134,0.10992488555046886,0.06622072092092979,0.9119271967643007,0.25545606804059734,0.894678119264297,0.9307528920741598,0.07439902525741789,0.8412995250718799,0.8246423256454548,0.9119271967643007,0.5,0.0692471079258402,0.9138106143149498,0.9337792790790702,0.9602916793388219,0.9560543997406302,47.64495396614075,2.7382490634918213,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,6,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,63.00613284111023,62.77870297431946,8.58306884765625e-06,4.76837158203125e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,294,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.7999985777170937,1.0,True,False,0.7213744233499564,39.144729156365436,0.7186211065282322,0.11702954162166257,0.8902005404636609,7.54485103626943,0.8552607128519795,0.10979945953633907,0.17157943393542885,0.8593105532641161,0.266895184236239,0.8829704583783374,0.838403964971619,0.19274245087074615,0.7464596949891068,0.719996448830764,0.8593105532641161,0.5,0.16159603502838102,0.8548261344144706,0.8284205660645712,0.927511787912607,0.9104463712144953,47.64495396614075,2.7382490634918213,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,6,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,63.00613284111023,62.77870297431946,8.58306884765625e-06,4.76837158203125e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,294,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.7999985777170937,1.0,True,False,0.8339140697536065,125.61401188593304,0.8329347971020935,0.09733132788998711,0.8993333037023867,9.274184290697157,0.9180048040871236,0.10066669629761327,0.06639850660029334,0.9164673985510468,0.24719712189539012,0.9026686721100129,0.9312453976435935,0.07383081036468139,0.8482145380977956,0.8334242895973221,0.9164673985510468,0.5,0.06875460235640649,0.9178745439052634,0.9336014933997067,0.9662463380522786,0.9653521804671601,47.69861459732056,2.7644853591918945,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,7,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,62.99328541755676,62.75485420227051,8.821487426757812e-06,5.0067901611328125e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,336,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.7999985777170937,1.0,True,False,0.7237615879601518,40.82018649401834,0.7187811122173233,0.10809972471017026,0.9008675864030721,8.250717360114775,0.854106140264198,0.09913241359692793,0.18208647418574886,0.8593905561086617,0.25823737210081565,0.8919002752898297,0.831861312670322,0.20212346068834863,0.7441446687370601,0.7212670512190155,0.8593905561086617,0.5,0.1681386873296779,0.8533061300194751,0.8179135258142511,0.9316808541125379,0.9239759573193542,47.69861459732056,2.7644853591918945,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,7,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,62.99328541755676,62.75485420227051,8.821487426757812e-06,5.0067901611328125e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,336,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.7999985777170937,1.0,True,False,0.8338799888449699,126.604891356371,0.8326325614471752,0.09918610821080742,0.89697764345082,9.082057034384567,0.9180691412154068,0.10302235654918002,0.06434508200364464,0.9163162807235876,0.24915007802916364,0.9008138917891926,0.9330660970557775,0.07173543563036706,0.8482646905939097,0.8332560417131876,0.9163162807235877,0.5,0.06693390294422252,0.9179039072821693,0.9356549179963554,0.9643276045982802,0.9615797869572922,47.177557945251465,2.727773427963257,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,8,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,63.19873857498169,62.971938610076904,8.344650268554688e-06,5.0067901611328125e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,378,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.7999985777170937,1.0,True,False,0.7226216930970497,39.99481677165888,0.7187277769876261,0.11216638845718452,0.8960674157303371,7.915326719124189,0.8546259530392091,0.1039325842696629,0.17733963874271086,0.8593638884938131,0.2622318681396968,0.8878336115428155,0.8347880815542342,0.19790881314233563,0.7452088768641093,0.7206721051093051,0.8593638884938131,0.5,0.16521191844576577,0.8540053706386631,0.8226603612572891,0.9303213013559372,0.9163861273982677,47.177557945251465,2.727773427963257,Edge Prediction,Random Forest Classifier,scikit-learn,DrosophilaMelanogaster,10473,281238,Connected Monte Carlo,8,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.6927719116210938e-05,1.6689300537109375e-06,1.6689300537109375e-06,63.19873857498169,62.971938610076904,8.344650268554688e-06,5.0067901611328125e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,378,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,True,False,False,True,f32
